Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-06-15 13:33:50,FEF2!,9,RicardoTominaga,324,/u/RicardoTominaga/,,Iron Ore (FEF2),"A tendência do semanal ainda é de baixa. Entretanto, na última tentativa em romper o fundo acabou segurando num nível de suporte intermediário, região dos 94,00. Só retoma o momentum na venda abaixo deste suporte. Para cima tem forte resistência entre 113,50 e 117,00, Caso exceda esta barreira pode ir visitar o topo anterior na região dos 130,00. nan",
,2023-06-15 13:31:15,TRPL4,1,massacote84,5,/u/massacote84/,Viés de baixa,Venda em TRPL4 ?  porque ?,"o homem composto depois de consumir toda liquidez da linha de tendencia dos analista de AT  mercado chegou no topo do Everest, olhando para esquerda na acumulação do topo anterior.  pode se reparar que tem um topinho antes da queda , assim muitas pessoas acreditam que se entrar vendido pode colocar o stops em cima que vai esta protegido = liquidez  para o homem composto vender, antes disso ele fez um pivot de alta para analista de at compra + liquidez logo em seguida o preço rompeu o fundo indicando. quebra na tendencia de alta. onde ele capturou o stops dos comprado no pivot de alta, com stop no fundo, e agora foi la em cima capturar o stops do vendidos de falso rompimento do pivot , agora vamos esperar é ver se vai derreter ou nao  nan",-1.0
,2023-06-15 11:46:41,EURUSD,8,Eltondavell,70,/u/Eltondavell/,,EUR/USD Possibilidade de venda,"O par encontra-se em um Order Block e na região de 61.8 da Fibonacci.  
Podemos ter uma formação de estrutura entre 1.09 e 1.08300 para continuar a tendência de alta. 
Momento de venda agora em 1.09 com alvo em 1.08500 nan",
,2023-06-15 11:28:30,WEGE3,1,venanciotavares930,0,/u/venanciotavares930/,,"Ultima vez que WEGE3 bateu a casa dos 37,30 foi em Fev de 2023","Suporte na região da media de 200 de WEGE3 esta chegando no preco de 37,30 sera um momento de entrada? analisando que a ultima vez foi em fevereiro desse ano. Me ajudem a aumentar minha reputação nan",
,2023-06-15 11:11:53,GBPUSD,4,henricone,28,/u/henricone/,,Meu primeiro video,"Espero que fique claro, deixe suas duvidas no comentario nan",
,2023-06-15 08:48:47,WDO1!,0,tellyscastro,79,/u/tellyscastro/,Viés de baixa,Wdo em 4815 suporte mensal que se rompido pode cair 250pts,"Wdo em 4815 suporte mensal que se rompido pode cair 200pts 

Caso o wdo perca o suporte de mensal testado ontem em 4815, tem como próximo alvo mensal seria o seria 4582, que totalizaria uma queda de 250pts 

O desenho gráfico vem de um pivot de baixa confirmado , quando o wdo perdeu 5070 

A desvalorização do dólar frete ao real vem ocorrendo com bastante convicção nan",-1.0
,2023-06-15 08:30:37,WIN1!,1,tellyscastro,79,/u/tellyscastro/,Viés de alta,WIn arma pivot de alta no mensal alvo 127200,"O índice futuro da B3 (bolsa Brasileira) desenha um canlde mensal muito forte na alta, rompendo a forte resistência em 120.250, fechando em 121.300 

Com o rompimento da resistência em 120250, o próximo alvo mensal é o 127150, que daria aproximadamente 7.000 (sete mil) pontos. 

Com a revisão do S&P da perspectiva economica do Brasil de ""estável"" para ""positiva"", o humor dos investidores melhorou e as ações do #ibov subiram forte! 

Destaques para #vale3, #petr4 e #bbas3 

Todo cuidado na euforia é bem vindo, mas ficar procurando topo, também, não é uma boa prática. Acompanhe o gráfico e seja feliz!! nan",1.0
,2023-06-15 06:54:49,PETR4,6,BrunoMazzoni,8079,/u/BrunoMazzoni/,Viés de alta,PETR4 | Super Ciclo 2016 - 2023 da Petrobras,"Bom dia Pessoal 

No gráfico nerds de hoje, compartilho a Petr4 onde: 

Super Ciclo de alta 2004-2008 foi conquistado em 2022 (R$27,74) 
Super Ciclo de alta 2016 - 2020 está prestes a ser (R$35,78) 

Cisne negro da faria lima pós eleição virou branquíssimo nan",1.0
,2023-06-15 06:01:00,GER30,3,EllobizMARTINS,239,/u/EllobizMARTINS/,Viés de baixa,GER 30,"GER 30 - Em zona de Resitência e reteste bem interessante para uma correção. 

A zona de venda ainda está muito ativa a partir deste preço de 34250. Muitas vezes vemos vários testes dessas zonas, portanto, definir limites e apostar 1R ou 2R de cada vez pode ser uma boa ideia, portanto, brincar com os lucros, antes de pegar o grande balanço que estamos procurando. 

Sou Trader Vilson Martins nan",-1.0
,2023-06-14 20:01:49,ETHUSD,4,joaowedsonf,28,/u/joaowedsonf/,Viés de baixa,Ethereum: Possivel redistribuição e estratégia institucional,"Essa análise não é um aconselhamento de investimento, pois ela se baseia em padrões gráficos, linhas de tendência e ciclos de mercado. 

Análise: O Ethereum pode estar em um estágio de redistribuição, o que indica a possibilidade de fortes correções nos próximos meses. Esse padrão sugere que os investidores institucionais e grandes players de mercado estão realizando lucros e distribuindo suas posições. Essas correções podem levar a uma queda significativa no preço do Ethereum. 

No entanto, é importante notar que existe a possibilidade de um cenário de acumulação no início de 2024. Isso significa que após as correções, pode haver uma fase em que o Ethereum consolida em um intervalo de preço relativamente estável. Durante esse período, os investidores podem começar a acumular novamente posições, preparando-se para uma possível retomada de alta no futuro. 

Além disso, é válido mencionar que existe um longo canal de alta que se estende desde 2017 no gráfico do Ethereum. Esse canal pode fornecer suporte à teoria de uma estratégia de acumulação institucional, indicando que os investidores institucionais podem aproveitar as correções para acumular mais Ethereum em suas carteiras 

 nan",-1.0
,2023-06-14 19:51:03,RACE,0,Gringo7,0,/u/Gringo7/,Viés de alta,O TANTO QUE SE VALORIZOU,"nossa o tanto que se valorizou essa linda empresa ´´ 
segunda dia 13jun´22 
quarta 12junh  23´ 
$ nan",1.0
,2023-06-14 17:45:47,XAUUSD,5,BlackBull_Markets,0,/broker/BlackBull_Markets/,,"Reações do mercado à ""pausa hawkish"" do Fed ","Reações do mercado à ""pausa hawkish"" do Fed  

Hoje, o Federal Reserve optou por não prosseguir com o 11º aumento consecutivo da taxa de juros, optando, em vez disso, por avaliar os efeitos dos 10 aumentos anteriores. Entretanto, o Fed anunciou que prevê a implementação de dois aumentos adicionais de um quarto de ponto percentual antes do final do ano. Embora a pausa fosse amplamente esperada, o fato de que os formuladores de políticas veem as taxas em 5,6% no final do ano foi o que pegou o mercado desprevenido.   

A combinação da pausa com a sugestão de mais dois aumentos de 25 pontos-base foi apelidada de ""pausa hawkish"".   

Após a decisão, os resultados de fechamento do mercado de ações foram mistos. O Dow Jones fechou mais de 230 pontos abaixo, enquanto o S&P 500 e o Nasdaq registraram ganhos de 0,1% e 0,4%, respectivamente. O Nasdaq Composite foi impulsionado principalmente pelos ganhos obtidos nas ações adjacentes à IA da Nvidia e da AMD.   

O dia começou com o Bitcoin ultrapassando US$ 26.000. No entanto, desde então, ele se recuperou para uma baixa de 24 horas de US$ 25.791. Alguns analistas estão prevendo uma queda inevitável para US$ 25.000 com base nas notícias recentes sobre criptomoedas, que são dominadas por discussões sobre regulamentação.   

Enquanto isso, os preços do ouro subiram inicialmente para atingir US$ 1959 por onça na sessão, mas depois reduziram os ganhos, sendo negociados em torno de US$ 1945.    

O dólar se enfraqueceu em toda a linha, com o DXY caindo 0,32%. O NZD foi o que mais se movimentou, subindo mais de um por cento, atingindo uma alta de US$ 0,6211 em três semanas. Os ganhos em EUR e GBP foram mais modestos, com +0,39% cada. nan",
,2023-06-14 17:43:01,IBOV,6,PCTEDESCO,4865,/u/PCTEDESCO/,,Fechamento 14/6 - FOMC mantém taxa de juros ! IBOV sobe !,"ATIVOS: IBOV, PETR4, VALE3, ITUB4, BBAS3, BBDC4,ABEV3, GOLL3, AZUL4 

Olá amigo trader, olá amigo investidor ! 

FOMC mantém taxa de juros, dólar cai, bolsa sobe ! 

Aéreas voam, Yduqs também ! 

Vejam em detalhes a análise em vídeo. 
 nan",
Atualizado ,2023-06-14 16:41:26,B3SA3,2,primitivaroots,8,/u/primitivaroots/,Viés de alta,Compra em B3SA,"


                            Comment:                        

                            A mínima do 5 de maio tem de ser observada. Uma perda desse nível pode invalidar a premissa da operação.

                        




                            Trade active:                        

                            A mínima do dia 24 de maio se tornou o novo ponto de observação.

                        




                            Trade closed: target reached:                        

                            Hoje se aproximou da resistência e eu vendi metade da posição a 14,79. Lucro de 40%. Agora, preciso observar como o preço vai reagir, se der sinal de que vai cair eu vendo a outra metade. Se continuar subindo pretendo carregar a operação.

                        




                            Trade closed: target reached:                        

                            Saí do restante da posição ontem, em 14,68, pelo simples fato de que no dia 9/6 fez uma barra de reversão próximo do topo de uma lateralidade.

                        

 

                        Eu comprei B3 quando estava a 10,50. A razão era que B3 está dentro de um retângulo enorme e estava testando o suporte. O risco era muito pequeno comparado com o possível retorno, então valia a pena. O plano é vender na resistência do retângulo ou um pouco a baixo. 

Esta semana B3 fez um recuo e fechou muito bem retomando a alta. 


",1.0
,2023-06-14 16:11:49,SPX,1,afokin93,0,/u/afokin93/,Viés de alta,S&P com tendência de alta!,"Com base na retração de Fibonacci, de reta suporte da mesma e de uma curva que lembra a formação de xícara, podemos esperar que até agosto de 2023, o S&P segue tendência de alta! \o/ 

Estejamos sempre atentos que, havendo rompimento dessa estrutura, nova análise técnica deve ser feita. nan",1.0
,2023-06-14 15:15:15,EURUSD,16,CanalKaizen,671,/u/CanalKaizen/,,Ponto continuo setup,segue uma estratégia simples e objetiva para voces usarem no dia a dia de voces e poder alcançar a tal liberdade financeira e geografica  nan,
Atualizado ,2023-06-14 14:32:45,US100,1,Servente,551,/u/Servente/,Viés de baixa,US100 5M: Projeção Baixista,"


                            Comment:                        

                            Se não bastasse a projeção de baixa, ainda há a retração de baixa dando sinal de queda. 










                            Trade closed: target reached:                        

                            Chegou no alvo da projeção de baixa e da retração com a sequência de Fibonacci. 










                            Trade closed: target reached:                        

                            Também chegou na retração projetada a partir dos pavios. 







 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
Rompeu a linha branca -2 e poderá chegar na linha vermelha -4, se romper a linha branca 1 reverte até a linha verde 6. 






",-1.0
,2023-06-14 13:12:01,USDJPY,2,henricone,28,/u/henricone/,,Venda na tomada de liquidez em H4,"CHOCK em M15, deixa OB e respeita as OB mitigando elas confirmando a probabilidade do preço cair.  

Lembrando que nosso primeiro gatilho é o pavio deixado no candle de h4 confirmando tomada de liquidez, e a segunda confirmação é em m15  
H4 
			




 nan",
Atualizado ,2023-06-14 10:02:57,ES1!,2,Servente,551,/u/Servente/,,ES1! 5M: Retração de Fibonacci,"


                            Trade closed: target reached:                        

                            O Alvo foi atingido, os outros alvos vão depender de rompimento de pivô de ondas complexas ou rompimento de última perna de alta, um pouco abaixo do 100% desta retração. 







 

                        Essa ideia mostra a minha opinião sobre o ativo, é um estudo para debate e não deve ser usado como entrada. Só opere quando o seu trade system der o sinal. 
Rompeu a linha de 30% e poderá chegar na linha de 60% ou continuar caindo até as linhas mais abaixo. 






",
